case_id,dyad,month,split,total_event_count,conflict_count,military_count,threat_count,cooperation_count,diplomatic_count,avg_tone,avg_goldstein,cinc_ratio,diplomatic_score,trade_dependence,news_sentiment,recent_conflicts,us_gdp_current_usd,target_gdp_current_usd,us_military_expenditure_usd,target_military_expenditure_usd,us_trade_percent_gdp,target_trade_percent_gdp,fatalities_sum,us_actor_events,model_probability,label,future_6m_escalation_score,label_threshold,gdelt_article_count,gdelt_avg_tone,gdelt_negative_share
ACLED_CASE_00000,US-China,2016-01,train,0,0,0,0,0,0,0.0,0.0,1.067497233011382,0.0,0.313925663767182,0.0,0.0,18695110842000.0,11456024084962.0,639856443000.0,0.0,26.6079620604584,36.177170692978,0.0,0,0.2795640401277765,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00001,US-China,2016-02,train,0,0,0,0,0,0,0.0,0.0,1.067497233011382,0.0,0.313925663767182,0.0,0.0,18695110842000.0,11456024084962.0,639856443000.0,0.0,26.6079620604584,36.177170692978,0.0,0,0.2795640401277765,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00002,US-China,2016-03,train,0,0,0,0,0,0,0.0,0.0,1.067497233011382,0.0,0.313925663767182,0.0,0.0,18695110842000.0,11456024084962.0,639856443000.0,0.0,26.6079620604584,36.177170692978,0.0,0,0.2795640401277765,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00003,US-China,2016-04,train,0,0,0,0,0,0,0.0,0.0,1.067497233011382,0.0,0.313925663767182,0.0,0.0,18695110842000.0,11456024084962.0,639856443000.0,0.0,26.6079620604584,36.177170692978,0.0,0,0.2795640401277765,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00004,US-China,2016-05,train,0,0,0,0,0,0,0.0,0.0,1.067497233011382,0.0,0.313925663767182,0.0,0.0,18695110842000.0,11456024084962.0,639856443000.0,0.0,26.6079620604584,36.177170692978,0.0,0,0.2795640401277765,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00005,US-China,2016-06,train,0,0,0,0,0,0,0.0,0.0,1.067497233011382,0.0,0.313925663767182,0.0,0.0,18695110842000.0,11456024084962.0,639856443000.0,0.0,26.6079620604584,36.177170692978,0.0,0,0.2795640401277765,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00006,US-China,2016-07,train,0,0,0,0,0,0,0.0,0.0,1.067497233011382,0.0,0.313925663767182,0.0,0.0,18695110842000.0,11456024084962.0,639856443000.0,0.0,26.6079620604584,36.177170692978,0.0,0,0.2795640401277765,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00007,US-China,2016-08,train,0,0,0,0,0,0,0.0,0.0,1.067497233011382,0.0,0.313925663767182,0.0,0.0,18695110842000.0,11456024084962.0,639856443000.0,0.0,26.6079620604584,36.177170692978,0.0,0,0.2795640401277765,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00008,US-China,2016-09,train,0,0,0,0,0,0,0.0,0.0,1.067497233011382,0.0,0.313925663767182,0.0,0.0,18695110842000.0,11456024084962.0,639856443000.0,0.0,26.6079620604584,36.177170692978,0.0,0,0.2795640401277765,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00009,US-China,2016-10,train,0,0,0,0,0,0,0.0,0.0,1.067497233011382,0.0,0.313925663767182,0.0,0.0,18695110842000.0,11456024084962.0,639856443000.0,0.0,26.6079620604584,36.177170692978,0.0,0,0.2795640401277765,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00010,US-China,2016-11,train,0,0,0,0,0,0,0.0,0.0,1.067497233011382,0.0,0.313925663767182,0.0,0.0,18695110842000.0,11456024084962.0,639856443000.0,0.0,26.6079620604584,36.177170692978,0.0,0,0.2795640401277765,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00011,US-China,2016-12,train,0,0,0,0,0,0,0.0,0.0,1.067497233011382,0.0,0.313925663767182,0.0,0.0,18695110842000.0,11456024084962.0,639856443000.0,0.0,26.6079620604584,36.177170692978,0.0,0,0.2795640401277765,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00012,US-China,2017-01,train,0,0,0,0,0,0,0.0,0.0,1.0662383301752512,0.0,0.3213193675179029,0.0,0.0,19477336549000.0,12537559062282.9,646752927000.0,0.0,27.3130208877206,36.95085261586,0.0,0,0.2795513626493453,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00013,US-China,2017-02,train,0,0,0,0,0,0,0.0,0.0,1.0662383301752512,0.0,0.3213193675179029,0.0,0.0,19477336549000.0,12537559062282.9,646752927000.0,0.0,27.3130208877206,36.95085261586,0.0,0,0.2795513626493453,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00014,US-China,2017-03,train,0,0,0,0,0,0,0.0,0.0,1.0662383301752512,0.0,0.3213193675179029,0.0,0.0,19477336549000.0,12537559062282.9,646752927000.0,0.0,27.3130208877206,36.95085261586,0.0,0,0.2795513626493453,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00015,US-China,2017-04,train,0,0,0,0,0,0,0.0,0.0,1.0662383301752512,0.0,0.3213193675179029,0.0,0.0,19477336549000.0,12537559062282.9,646752927000.0,0.0,27.3130208877206,36.95085261586,0.0,0,0.2795513626493453,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00016,US-China,2017-05,train,0,0,0,0,0,0,0.0,0.0,1.0662383301752512,0.0,0.3213193675179029,0.0,0.0,19477336549000.0,12537559062282.9,646752927000.0,0.0,27.3130208877206,36.95085261586,0.0,0,0.2795513626493453,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00017,US-China,2017-06,train,0,0,0,0,0,0,0.0,0.0,1.0662383301752512,0.0,0.3213193675179029,0.0,0.0,19477336549000.0,12537559062282.9,646752927000.0,0.0,27.3130208877206,36.95085261586,0.0,0,0.2795513626493453,0,0.0,296.99,0,0.0,0.0
ACLED_CASE_00018,US-China,2017-07,train,0,0,0,0,0,0,0.0,0.0,1.0662383301752512,0.0,0.3213193675179029,0.0,0.0,19477336549000.0,12537559062282.9,646752927000.0,0.0,27.3130208877206,36.95085261586,0.0,0,0.2795513626493453,0,29.98,296.99,0,0.0,0.0
ACLED_CASE_00019,US-China,2017-08,train,0,0,0,0,0,0,0.0,0.0,1.0662383301752512,0.0,0.3213193675179029,0.0,0.0,19477336549000.0,12537559062282.9,646752927000.0,0.0,27.3130208877206,36.95085261586,0.0,0,0.2795513626493453,0,52.28,296.99,0,0.0,0.0
ACLED_CASE_00020,US-China,2017-09,train,0,0,0,0,0,0,0.0,0.0,1.0662383301752512,0.0,0.3213193675179029,0.0,0.0,19477336549000.0,12537559062282.9,646752927000.0,0.0,27.3130208877206,36.95085261586,0.0,0,0.2795513626493453,0,111.16,296.99,0,0.0,0.0
ACLED_CASE_00021,US-China,2017-10,train,0,0,0,0,0,0,0.0,0.0,1.0662383301752512,0.0,0.3213193675179029,0.0,0.0,19477336549000.0,12537559062282.9,646752927000.0,0.0,27.3130208877206,36.95085261586,0.0,0,0.2795513626493453,0,182.92,296.99,0,0.0,0.0
ACLED_CASE_00022,US-China,2017-11,train,0,0,0,0,0,0,0.0,0.0,1.0662383301752512,0.0,0.3213193675179029,0.0,0.0,19477336549000.0,12537559062282.9,646752927000.0,0.0,27.3130208877206,36.95085261586,0.0,0,0.2795513626493453,0,237.86,296.99,0,0.0,0.0
ACLED_CASE_00023,US-China,2017-12,train,0,0,0,0,0,0,0.0,0.0,1.0662383301752512,0.0,0.3213193675179029,0.0,0.0,19477336549000.0,12537559062282.9,646752927000.0,0.0,27.3130208877206,36.95085261586,0.0,0,0.2795513626493453,0,289.72,296.99,0,0.0,0.0
ACLED_CASE_00024,US-China,2018-01,train,27,20,1,7,0,0,-3.333333333333333,-1.9466666666666663,1.0651813132102894,-0.9523809523809524,0.322523818317838,-0.2698054045772335,0.0,20533057312000.0,14147765772963.8,682491400000.0,0.0,27.6103792720958,36.8943843914718,4.0,0,0.6815079530907665,0,295.34,296.99,0,0.0,0.0
ACLED_CASE_00025,US-China,2018-02,train,22,16,0,6,0,3,0.0,-0.16,1.0651813132102894,-0.62,0.322523818317838,-0.0063994539225849,0.0043718691041571,20533057312000.0,14147765772963.8,682491400000.0,0.0,27.6103792720958,36.8943843914718,0.0,0,0.5616642882374633,1,385.72,296.99,0,0.0,0.0
ACLED_CASE_00026,US-China,2018-03,train,58,36,0,22,0,12,-2.307692307692308,-1.593846153846154,1.0651813132102894,-0.4408163265306122,0.322523818317838,-0.1992743141605866,0.0075066433793907,20533057312000.0,14147765772963.8,682491400000.0,0.0,27.6103792720958,36.8943843914718,4.0,0,0.9095647690178396,1,402.48,296.99,0,0.0,0.0
ACLED_CASE_00027,US-China,2018-04,train,66,27,0,39,0,7,-2.8205128205128203,-1.7402564102564102,1.0651813132102894,-0.5314285714285715,0.322523818317838,-0.23379746663728,0.0156138182291327,20533057312000.0,14147765772963.8,682491400000.0,0.0,27.6103792720958,36.8943843914718,3.0,0,0.9671575049672464,1,391.54,296.99,0,0.0,0.0
ACLED_CASE_00028,US-China,2018-05,train,50,24,0,26,0,1,-5.333333333333333,-2.9466666666666663,1.0651813132102894,-0.8769230769230769,0.322523818317838,-0.4073247230207807,0.0242571818916884,20533057312000.0,14147765772963.8,682491400000.0,0.0,27.6103792720958,36.8943843914718,2.0,0,0.918494863812256,1,386.6,296.99,0,0.0,0.0
ACLED_CASE_00029,US-China,2018-06,train,48,23,0,25,0,4,-6.666666666666666,-3.623333333333333,1.0651813132102894,-0.65,0.322523818317838,-0.4885768231534999,0.0301508214079805,20533057312000.0,14147765772963.8,682491400000.0,0.0,27.6103792720958,36.8943843914718,3.0,0,0.9026048852022046,1,388.46,296.99,0,0.0,0.0
ACLED_CASE_00030,US-China,2018-07,train,33,11,0,22,0,6,-1.1111111111111112,-0.6655555555555556,1.0651813132102894,-0.2111111111111111,0.322523818317838,-0.0929766490912667,0.0353913213193676,20533057312000.0,14147765772963.8,682491400000.0,0.0,27.6103792720958,36.8943843914718,0.0,0,0.7740420277160819,1,390.1,296.99,0,0.0,0.0
ACLED_CASE_00031,US-China,2018-08,train,100,22,1,78,0,15,2.0,0.7000000000000001,1.0651813132102894,-0.1052631578947368,0.322523818317838,0.146379548261514,0.0384049561281088,20533057312000.0,14147765772963.8,682491400000.0,0.0,27.6103792720958,36.8943843914718,4.0,0,0.9975605680157822,1,312.74,296.99,0,0.0,0.0
ACLED_CASE_00032,US-China,2018-09,train,68,21,0,47,0,6,-3.333333333333333,-1.9166666666666663,1.0651813132102894,-0.4928571428571429,0.322523818317838,-0.2686490906550986,0.0495250796955305,20533057312000.0,14147765772963.8,682491400000.0,0.0,27.6103792720958,36.8943843914718,2.0,0,0.9777973088657318,1,298.64,296.99,0,0.0,0.0
ACLED_CASE_00033,US-China,2018-10,train,56,8,0,48,0,16,-0.7692307692307693,-0.4846153846153846,1.0651813132102894,0.4479999999999999,0.322523818317838,-0.0654324824449242,0.0560678018227949,20533057312000.0,14147765772963.8,682491400000.0,0.0,27.6103792720958,36.8943843914718,1.0,0,0.9462856682789148,1,305.14,296.99,0,0.0,0.0
ACLED_CASE_00034,US-China,2018-11,train,45,11,0,34,0,6,-1.4285714285714284,-0.8242857142857142,1.0651813132102894,-0.2111111111111111,0.322523818317838,-0.1180328727702648,0.0608479680988262,20533057312000.0,14147765772963.8,682491400000.0,0.0,27.6103792720958,36.8943843914718,0.0,0,0.9016204654704654,1,325.05999999999995,296.99,0,0.0,0.0
ACLED_CASE_00035,US-China,2018-12,train,48,16,1,32,0,8,-3.939393939393939,-2.34969696969697,1.0651813132102894,-0.256,0.322523818317838,-0.3171463499212227,0.0641281820125096,20533057312000.0,14147765772963.8,682491400000.0,0.0,27.6103792720958,36.8943843914718,11.0,0,0.9150903754056186,1,331.93999999999994,296.99,0,0.0,0.0
ACLED_CASE_00036,US-China,2019-01,train,34,12,0,22,0,4,-4.0,-2.16,1.067718965556217,-0.4235294117647059,0.3082658988396554,-0.3130502963132076,0.0676598789929087,21380976119000.0,14560167101283.4,734344100000.0,0.0,26.4537594940475,35.1994202738836,2.0,0,0.8051832373764657,1,359.64,296.99,0,0.0,0.0
ACLED_CASE_00037,US-China,2019-02,train,33,20,0,13,0,1,0.4761904761904761,0.018095238095238,1.067718965556217,-0.8545454545454546,0.3082658988396554,0.0292736609354596,0.0694181918565498,21380976119000.0,14560167101283.4,734344100000.0,0.0,26.4537594940475,35.1994202738836,1.0,0,0.7511322805481071,1,383.13999999999993,296.99,0,0.0,0.0
ACLED_CASE_00038,US-China,2019-03,train,55,21,1,34,0,6,-0.625,-0.5625,1.067718965556217,-0.4928571428571429,0.3082658988396554,-0.0599275475752171,0.0709812394495444,21380976119000.0,14560167101283.4,734344100000.0,0.0,26.4537594940475,35.1994202738836,2.0,0,0.9420268990285616,1,393.22,296.99,0,0.0,0.0
ACLED_CASE_00039,US-China,2019-04,train,60,11,0,49,1,7,2.0,0.87,1.067718965556217,-0.0799999999999999,0.3082658988396554,0.1531376567475323,0.0747661680587319,21380976119000.0,14560167101283.4,734344100000.0,0.0,26.4537594940475,35.1994202738836,1.0,0,0.9639953318671938,1,412.44,296.99,0,0.0,0.0
ACLED_CASE_00040,US-China,2019-05,train,64,15,0,49,0,13,0.3448275862068966,0.0024137931034482,1.067718965556217,0.0206896551724137,0.3082658988396554,0.0207780103748967,0.0787521956931884,21380976119000.0,14560167101283.4,734344100000.0,0.0,26.4537594940475,35.1994202738836,1.0,0,0.967179093649967,1,448.34,296.99,0,0.0,0.0
ACLED_CASE_00041,US-China,2019-06,train,54,12,0,42,0,6,-1.8181818181818183,-1.0290909090909093,1.067718965556217,-0.2526315789473685,0.3082658988396554,-0.1489234289152716,0.0829246077900893,21380976119000.0,14560167101283.4,734344100000.0,0.0,26.4537594940475,35.1994202738836,0.0,0,0.9492453485452096,1,450.24,296.99,0,0.0,0.0
ACLED_CASE_00042,US-China,2019-07,train,60,22,0,38,0,9,-0.8571428571428572,-0.6885714285714286,1.067718965556217,-0.35,0.3082658988396554,-0.0788024027748429,0.0859689396544513,21380976119000.0,14560167101283.4,734344100000.0,0.0,26.4537594940475,35.1994202738836,2.0,0,0.9527214021451637,1,427.4,296.99,0,0.0,0.0
ACLED_CASE_00043,US-China,2019-08,train,53,15,0,38,0,6,-1.7241379310344829,-1.0320689655172417,1.067718965556217,-0.3545454545454545,0.3082658988396554,-0.1435720709388609,0.0894163427656732,21380976119000.0,14560167101283.4,734344100000.0,0.0,26.4537594940475,35.1994202738836,1.0,0,0.940580255397865,1,405.78,296.99,0,0.0,0.0
ACLED_CASE_00044,US-China,2019-09,train,65,20,0,45,0,8,0.2325581395348837,-0.1037209302325581,1.067718965556217,-0.3586206896551724,0.3082658988396554,0.0098022849764124,0.0920860416013626,21380976119000.0,14560167101283.4,734344100000.0,0.0,26.4537594940475,35.1994202738836,1.0,0,0.969979533502597,1,373.68,296.99,0,0.0,0.0
ACLED_CASE_00045,US-China,2019-10,train,77,22,1,55,0,10,-1.6279069767441865,-1.0739534883720931,1.067718965556217,-0.303030303030303,0.3082658988396554,-0.1396143922112108,0.0956780083707414,21380976119000.0,14560167101283.4,734344100000.0,0.0,26.4537594940475,35.1994202738836,2.0,0,0.9882868882568656,1,390.64,296.99,0,0.0,0.0
ACLED_CASE_00046,US-China,2019-11,train,94,17,0,77,0,12,-0.2439024390243902,-0.3119512195121952,1.067718965556217,-0.0866666666666667,0.3082658988396554,-0.0271052479027647,0.1002169528728577,21380976119000.0,14560167101283.4,734344100000.0,0.0,26.4537594940475,35.1994202738836,1.0,0,0.9969217595117436,1,370.12,296.99,0,0.0,0.0
ACLED_CASE_00047,US-China,2019-12,train,55,10,0,45,0,5,0.0,-0.1,1.067718965556217,-0.25,0.3082658988396554,-0.0039998666719997,0.1058915863943845,21380976119000.0,14560167101283.4,734344100000.0,0.0,26.4537594940475,35.1994202738836,0.0,0,0.9559975495507972,1,369.44,296.99,0,0.0,0.0
ACLED_CASE_00048,US-China,2020-01,train,34,10,3,24,0,4,-8.125,-4.1625,1.067732348474898,-0.3466666666666667,0.2872025689169875,-0.5600868701569874,0.1081582200247218,21060473613000.0,14996414166715.1,778397200000.0,0.0,23.4015629969394,34.0389507864581,0.0,0,0.8592553744954691,1,387.94,296.99,0,0.0,0.0
ACLED_CASE_00049,US-China,2020-02,train,30,9,2,21,0,0,-10.0,-5.09,1.067732348474898,-0.9,0.2872025689169875,-0.644622766114392,0.1088984159144107,21060473613000.0,14996414166715.1,778397200000.0,0.0,23.4015629969394,34.0389507864581,0.0,0,0.8293137109890799,1,397.88,296.99,0,0.0,0.0
ACLED_CASE_00050,US-China,2020-03,train,35,11,0,24,0,1,-7.5,-3.88,1.067732348474898,-0.7538461538461539,0.2872025689169875,-0.5289432776238132,0.1092186585127838,21060473613000.0,14996414166715.1,778397200000.0,0.0,23.4015629969394,34.0389507864581,1.0,0,0.8458056124966016,1,393.96,296.99,0,0.0,0.0
ACLED_CASE_00051,US-China,2020-04,train,88,6,0,82,0,3,-8.571428571428571,-4.345714285714285,1.067732348474898,-0.24,0.2872025689169875,-0.5805234526719218,0.1097559575518451,21060473613000.0,14996414166715.1,778397200000.0,0.0,23.4015629969394,34.0389507864581,0.0,0,0.99763673870464,1,317.18,296.99,0,0.0,0.0
ACLED_CASE_00052,US-China,2020-05,train,75,22,0,53,0,1,-2.5,-1.47,1.067732348474898,-0.8666666666666667,0.2872025689169875,-0.205331290179523,0.1142511122343273,21060473613000.0,14996414166715.1,778397200000.0,0.0,23.4015629969394,34.0389507864581,0.0,0,0.9889552646102594,0,248.32,296.99,0,0.0,0.0
ACLED_CASE_00053,US-China,2020-06,train,55,15,0,40,0,4,-0.625,-0.4825,1.067732348474898,-0.51,0.2872025689169875,-0.056736284780439,0.1176191873204011,21060473613000.0,14996414166715.1,778397200000.0,0.0,23.4015629969394,34.0389507864581,1.0,0,0.9516579604915756,0,195.94,296.99,0,0.0,0.0
ACLED_CASE_00054,US-China,2020-07,train,53,6,0,47,0,6,0.0,-0.06,1.067732348474898,0.0923076923076922,0.2872025689169875,-0.0023999712004147,0.1194167949746636,21060473613000.0,14996414166715.1,778397200000.0,0.0,23.4015629969394,34.0389507864581,0.0,0,0.953361970723774,0,151.34,296.99,0,0.0,0.0
ACLED_CASE_00055,US-China,2020-08,train,43,15,0,28,0,5,-3.8461538461538463,-2.1130769230769237,1.067732348474898,-0.4285714285714285,0.2872025689169875,-0.3033124992167574,0.121007091275779,21060473613000.0,14996414166715.1,778397200000.0,0.0,23.4015629969394,34.0389507864581,2.0,0,0.8863430844455658,0,115.51999999999998,296.99,0,0.0,0.0
ACLED_CASE_00056,US-China,2020-09,train,32,8,0,24,0,4,-3.333333333333333,-1.7466666666666666,1.067732348474898,-0.2461538461538461,0.2872025689169875,-0.2620723662449121,0.1218435458237683,21060473613000.0,14996414166715.1,778397200000.0,0.0,23.4015629969394,34.0389507864581,0.0,0,0.8028487581790977,0,110.34,296.99,0,0.0,0.0
ACLED_CASE_00057,US-China,2020-10,train,25,15,0,10,0,1,-7.5,-3.92,1.067732348474898,-0.8117647058823529,0.2872025689169875,-0.5303226230754212,0.1218973528414752,21060473613000.0,14996414166715.1,778397200000.0,0.0,23.4015629969394,34.0389507864581,1.0,0,0.6881094147131988,0,102.86,296.99,0,0.0,0.0
ACLED_CASE_00058,US-China,2020-11,train,14,8,1,6,0,1,-0.9090909090909092,-0.5745454545454546,1.067732348474898,-0.6799999999999999,0.2872025689169875,-0.0773522503432783,0.1214781978602787,21060473613000.0,14996414166715.1,778397200000.0,0.0,23.4015629969394,34.0389507864581,2.0,0,0.521925784254502,0,105.34,296.99,0,0.0,0.0
ACLED_CASE_00059,US-China,2020-12,train,9,7,0,2,0,0,-2.0,-1.11,1.067732348474898,-0.875,0.2872025689169875,-0.1626437355730216,0.1204116490551765,21060473613000.0,14996414166715.1,778397200000.0,0.0,23.4015629969394,34.0389507864581,2.0,0,0.4227085555660655,0,126.3,296.99,0,0.0,0.0
ACLED_CASE_00060,US-China,2021-01,train,15,4,0,11,0,4,-2.5,-1.29,0.9530121665660488,0.0888888888888888,0.310651244192304,-0.1982668647246599,0.1189903064211827,23315080560000.0,18201698719564.0,806230200000.0,0.0,25.6095576621932,36.5206911762676,0.0,1,0.5350699542677888,0,127.52,296.99,0,0.0,0.0
ACLED_CASE_00061,US-China,2021-02,train,11,8,0,3,0,1,0.9090909090909092,0.3545454545454545,0.9530121665660488,-0.6799999999999999,0.310651244192304,0.0685715655353464,0.1199661700605035,23315080560000.0,18201698719564.0,806230200000.0,0.0,25.6095576621932,36.5206911762676,1.0,0,0.43155343830725,0,129.82,296.99,0,0.0,0.0
ACLED_CASE_00062,US-China,2021-03,train,29,18,1,11,0,8,-3.75,-2.1750000000000003,0.9530121665660488,-0.3111111111111111,0.310651244192304,-0.3006680294678344,0.1206818033960054,23315080560000.0,18201698719564.0,806230200000.0,0.0,25.6095576621932,36.5206911762676,6.0,0,0.6957826423875348,0,113.01999999999998,296.99,0,0.0,0.0
ACLED_CASE_00063,US-China,2021-04,train,18,12,0,6,0,0,-5.384615384615384,-2.852307692307692,0.9530121665660488,-0.9230769230769232,0.310651244192304,-0.4061892479868707,0.122633530674647,23315080560000.0,18201698719564.0,806230200000.0,0.0,25.6095576621932,36.5206911762676,2.0,0,0.5781153282933339,0,113.98,296.99,0,0.0,0.0
ACLED_CASE_00064,US-China,2021-05,train,17,15,1,2,0,0,0.0,-0.1699999999999999,0.9530121665660488,-0.9375,0.310651244192304,-0.0067993450090501,0.123804567041832,23315080560000.0,18201698719564.0,806230200000.0,0.0,25.6095576621932,36.5206911762676,1.0,0,0.5314617884322681,0,104.06,296.99,0,0.0,0.0
ACLED_CASE_00065,US-China,2021-06,train,30,25,0,5,0,2,-1.6666666666666663,-1.0833333333333333,0.9530121665660488,-0.8071428571428572,0.310651244192304,-0.1422488515304632,0.1249756034090169,23315080560000.0,18201698719564.0,806230200000.0,0.0,25.6095576621932,36.5206911762676,0.0,0,0.6815047681912209,0,82.06,296.99,0,0.0,0.0
ACLED_CASE_00066,US-China,2021-07,train,15,10,1,5,0,1,-6.0,-3.12,0.9530121665660488,-0.7333333333333334,0.310651244192304,-0.4431319310815451,0.1269273306876585,23315080560000.0,18201698719564.0,806230200000.0,0.0,25.6095576621932,36.5206911762676,1.0,0,0.5491613354452491,0,73.16,296.99,0,0.0,0.0
ACLED_CASE_00067,US-China,2021-08,train,13,10,0,3,0,0,-5.384615384615384,-2.812307692307692,0.9530121665660488,-0.9090909090909092,0.310651244192304,-0.4047110362588257,0.1279682519029341,23315080560000.0,18201698719564.0,806230200000.0,0.0,25.6095576621932,36.5206911762676,1.0,0,0.4946017456943845,0,67.36,296.99,0,0.0,0.0
ACLED_CASE_00068,US-China,2021-09,train,13,10,0,3,0,0,-5.0,-2.62,0.9530121665660488,-0.9090909090909092,0.310651244192304,-0.3797363930670859,0.1288140003903454,23315080560000.0,18201698719564.0,806230200000.0,0.0,25.6095576621932,36.5206911762676,1.0,0,0.4931890480355931,0,76.36,296.99,0,0.0,0.0
ACLED_CASE_00069,US-China,2021-10,train,19,13,0,6,0,0,-6.363636363636363,-3.3118181818181816,0.9530121665660488,-0.9285714285714286,0.310651244192304,-0.4652840226891351,0.1296597488777568,23315080560000.0,18201698719564.0,806230200000.0,0.0,25.6095576621932,36.5206911762676,0.0,0,0.5950142414885409,0,69.56,296.99,0,0.0,0.0
ACLED_CASE_00070,US-China,2021-11,train,9,9,0,0,0,0,-6.0,-3.09,0.9530121665660488,-0.9,0.310651244192304,-0.4420405747985715,0.1308958428208964,23315080560000.0,18201698719564.0,806230200000.0,0.0,25.6095576621932,36.5206911762676,0.0,0,0.4255056202217745,0,72.46,296.99,0,0.0,0.0
ACLED_CASE_00071,US-China,2021-12,train,8,6,0,2,0,0,2.5,1.19,0.9530121665660488,-0.8571428571428571,0.310651244192304,0.1943277750441039,0.1314813610044889,23315080560000.0,18201698719564.0,806230200000.0,0.0,25.6095576621932,36.5206911762676,0.0,0,0.389623668595733,0,74.28,296.99,0,0.0,0.0
ACLED_CASE_00072,US-China,2022-01,train,8,5,0,3,0,1,-7.142857142857143,-3.641428571428572,0.9554195526302184,-0.5428571428571428,0.3237732980595115,-0.5075575336050734,0.1320018216121267,25604848907611.0,18316765021690.2,860692200000.0,0.0,27.3139397355363,37.440719876366,1.0,0,0.432185873698887,0,75.56,296.99,0,0.0,0.0
ACLED_CASE_00073,US-China,2022-02,train,8,6,0,2,0,2,-1.4285714285714284,-0.7942857142857143,0.9554195526302184,-0.4,0.3237732980595115,-0.1168406987781721,0.1325222822197645,25604848907611.0,18316765021690.2,860692200000.0,0.0,27.3139397355363,37.440719876366,1.0,0,0.3940658593997186,0,88.06,296.99,0,0.0,0.0
ACLED_CASE_00074,US-China,2022-03,train,23,13,0,10,0,8,-5.0,-2.65,0.9554195526302184,-0.1545454545454545,0.3237732980595115,-0.3808567839299217,0.1330427428274022,25604848907611.0,18316765021690.2,860692200000.0,0.0,27.3139397355363,37.440719876366,1.0,0,0.6097151666193339,0,80.86,296.99,0,0.0,0.0
ACLED_CASE_00075,US-China,2022-04,train,14,8,0,6,0,6,-6.0,-3.08,0.9554195526302184,-0.0533333333333333,0.3237732980595115,-0.4416763524157285,0.1345390670743608,25604848907611.0,18316765021690.2,860692200000.0,0.0,27.3139397355363,37.440719876366,0.0,0,0.4880941041576733,0,73.46,296.99,0,0.0,0.0
ACLED_CASE_00076,US-China,2022-05,train,10,8,1,2,0,0,-10.0,-5.08,0.9554195526302184,-0.8888888888888888,0.3237732980595115,-0.6443106663665579,0.1354498731377268,25604848907611.0,18316765021690.2,860692200000.0,0.0,27.3139397355363,37.440719876366,0.0,0,0.4859196126798087,0,67.56,296.99,0,0.0,0.0
ACLED_CASE_00077,US-China,2022-06,train,10,6,0,4,0,2,-7.5,-3.83,0.9554195526302184,-0.4,0.3237732980595115,-0.5272133545609874,0.1361655064732288,25604848907611.0,18316765021690.2,860692200000.0,0.0,27.3139397355363,37.440719876366,1.0,0,0.4588160607103532,0,58.34,296.99,0,0.0,0.0
ACLED_CASE_00078,US-China,2022-07,train,10,3,0,7,0,6,-10.0,-5.03,0.9554195526302184,0.4199999999999999,0.3237732980595115,-0.6427457843934116,0.136816082232776,25604848907611.0,18316765021690.2,860692200000.0,0.0,27.3139397355363,37.440719876366,0.0,0,0.4586518147768075,0,51.86,296.99,0,0.0,0.0
ACLED_CASE_00079,US-China,2022-08,train,20,8,0,12,0,7,-1.5789473684210529,-0.8894736842105263,0.9554195526302184,0.025,0.3237732980595115,-0.1294427421053929,0.1374666579923232,25604848907611.0,18316765021690.2,860692200000.0,0.0,27.3139397355363,37.440719876366,1.0,0,0.5808730379933106,0,35.54,296.99,0,0.0,0.0
ACLED_CASE_00080,US-China,2022-09,train,15,7,0,8,0,4,-3.333333333333333,-1.7566666666666666,0.9554195526302184,-0.1833333333333333,0.3237732980595115,-0.2624603396328869,0.1387678095114176,25604848907611.0,18316765021690.2,860692200000.0,0.0,27.3139397355363,37.440719876366,1.0,0,0.5201200118960393,0,26.12,296.99,0,0.0,0.0
ACLED_CASE_00081,US-China,2022-10,train,6,6,0,0,0,0,0.0,-0.06,0.9554195526302184,-0.8571428571428571,0.3237732980595115,-0.0023999712004147,0.1397436731507383,25604848907611.0,18316765021690.2,860692200000.0,0.0,27.3139397355363,37.440719876366,0.0,0,0.3649812697590704,0,23.32,296.99,0,0.0,0.0
ACLED_CASE_00082,US-China,2022-11,train,6,3,0,3,0,2,-7.777777777777778,-3.9188888888888886,0.9554195526302184,-0.1,0.3237732980595115,-0.5400526064660612,0.1401340186064667,25604848907611.0,18316765021690.2,860692200000.0,0.0,27.3139397355363,37.440719876366,0.0,0,0.4039286652852286,0,33.34,296.99,0,0.0,0.0
